Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
LKA,0.906415098178,0.903188663918,0.884577018832,0.858148205973,0.847655768499,0.859193110044,0.88526393232,0.857647967235,0.77668841354,0.609731209557,0.514090773008,0.42424349502,0.346321167472,0.287221697395,0.243239733508,0.21712764346,0.188510596354,0.170538301745,0.158916604405,0.149490238948,0.143690940139,0.138265522307,0.135115657926,0.135101792946,0.132998751196,0.133257947026,0.0
MAR,0.0245741344061,0.0244791557583,0.0241546715461,0.0242249285889,0.0242332714056,0.0239242927008,0.0241305262147,0.0245454816148,0.024370192837,0.0243491599941,0.0241086763452,0.0242205353323,0.0242894818788,0.0242977804158,0.0241334639224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDG,34.505717574,35.4280284582,35.5420676036,36.5656783272,36.4781252164,35.8418448729,34.9111086624,34.5901788639,35.1346210944,35.5464565974,35.9213568115,40.3841382163,44.5722124236,49.8495549314,54.3259913996,56.3563322307,55.2731247736,52.087759144,45.0544724488,37.4810735458,31.2231619852,25.3531119592,25.5194165953,28.6866127792,27.5966715571,25.2111579648,24.4363557325
MEX,0.0373366828712,0.0344803454727,0.0322073253066,0.0297941948894,0.0276162717473,0.0254880651224,0.0232888809252,0.0217852378016,0.0202955834405,0.0184530321765,0.0166626090454,0.0153325975672,0.0145016079604,0.0137124529345,0.0126809726007,0.0121008001034,0.0112950515528,0.0106111689812,0.0104944845111,0.0103316247801,0.00979569539191,0.00908005408851,0.0084773488514,0.00807790232191,0.00743474280933,0.00690693287711,0.00642802339473
MLI,130.284867644,127.957836951,124.015345112,121.510575326,120.121379271,119.549661906,118.948562489,116.544233061,116.317152156,117.187553028,119.130689714,123.713569749,128.348004707,134.349652383,140.085863425,142.799649214,137.035640913,130.23207328,120.657005377,110.818707759,108.017693802,111.302441273,120.839790407,124.15303527,121.65910881,118.37615804,115.833746565
MMR,19.1572158073,19.3142333709,19.2215999088,19.1846621682,18.9800907748,18.7489814925,18.778692095,18.7108000022,19.0732803178,19.567742121,19.6986612581,20.1267853631,19.9637183067,19.9101692786,19.6545806474,19.3629435696,19.0535812552,18.9479298166,18.9603228011,18.592807279,17.9350621637,17.2005559831,16.4010942999,15.2909170155,14.1109340674,13.5410386996,13.5410997885
MNP,0.323560391156,0.317162349293,0.311139330246,0.30542682608,0.299727853314,0.294113048987,0.287522461217,0.280101770195,0.27089515789,0.263748414744,0.254094192979,0.247451179469,0.244417824794,0.24138680709,0.239495041532,0.23988375853,0.238834204228,0.23844343827,0.239327133217,0.240861574535,0.240237569831,0.242170111462,0.242912629378,0.24417180635,0.244747574401,0.244442575331,0.242616168831
MOZ,154.207940806,154.081956609,152.588406243,153.148357471,151.076831622,149.384193974,148.052041497,145.611287166,144.230514827,141.759886836,136.977405284,133.46677312,127.885878253,120.905505097,112.014802724,102.050654852,97.8181596183,89.1134395197,72.427225325,73.5472372336,73.9140484928,72.2282218695,71.6921594337,66.4530104987,59.6505760868,54.6845606247,53.2089666594
MRT,8.27001208573,8.48747134093,8.63344261107,8.93115957861,9.26476080719,9.66751342006,10.4028282693,10.8771026726,11.8263555557,12.5763154867,13.3726442009,15.9509575412,18.1922339154,19.7112678789,18.9223771664,18.7151642537,18.4701848946,17.1482161574,16.5945658786,15.5719838351,9.60394935813,8.22815244625,7.65858735253,7.31460103009,6.99612412808,7.35135321598,7.15312269476
MUS,0.0116949262649,0.0116537638877,0.0117425443739,0.011867945253,0.0118973388908,0.0118936483676,0.0119779050455,0.0121125225205,0.0121089475798,0.0121281343634,0.0122643735184,0.0123044632919,0.012478582247,0.0124850087186,0.0124226936612,0.0123640391053,0.0122443214915,0.0120431410064,0.0119197999887,0.0118138407453,0.0116741578611,0.0115077990778,0.0113400998497,0.0112762317003,0.0113746768897,0.0114874292841,0.0116437703179
MWI,156.107776247,153.477657339,150.001041512,148.021227141,146.313382578,144.632615854,143.110592761,139.209417914,138.672756201,137.674486615,111.041282287,98.1778427588,87.7732884517,82.9283697609,77.9258671024,73.6844054144,77.2333160599,81.6924645305,84.2699232888,78.6143739866,59.4247839046,48.4468316466,43.791237992,44.3866750798,48.6241688016,46.9441491186,44.9364400375
MYS,0.193992579663,0.17380831575,0.15921917211,0.143059246034,0.127300839419,0.112431163599,0.103463734867,0.0957881563128,0.0904322245629,0.0883183679967,0.0858509043819,0.0816521337625,0.0794363323807,0.0765011061278,0.0731425143584,0.070606800481,0.0681653778993,0.0663292899155,0.0656670188659,0.0650941225713,0.0644165073709,0.064086405957,0.0645695363154,0.0636312621373,0.0637518867807,0.0633694934919,0.062989457543
NAM,8.26354798184,7.91638262945,7.86828998026,7.8345557165,7.74214318832,7.96370184389,8.13326763992,8.39754872644,8.4032222159,8.97491506617,8.86485904133,8.19515460319,8.08134095617,8.49260679666,9.59120916694,9.99316962225,9.79499231663,8.28852879812,7.54287534781,6.13965421534,4.77596038453,4.6232980023,4.51552918185,4.37886767775,4.44433185833,4.44464473186,4.4726627913
NER,136.639359843,135.183365888,133.200399922,133.146779461,130.847101552,130.471090779,128.292271841,126.266723698,125.937958348,125.073003375,123.925394667,124.407421691,126.274368257,130.750785459,134.822109748,147.78217146,135.084580968,144.207056293,154.139922894,158.964864184,159.835761706,158.734818638,149.977400411,137.90208553,129.781651745,124.81797241,119.229744982
NGA,143.87696325,147.342782514,147.800923923,150.219776212,150.124735764,149.286022414,149.307226296,147.764793087,148.94705099,147.356794313,145.550385589,146.879064136,147.062048377,150.264013157,145.981953429,142.915149164,146.280331682,146.091000613,147.41036741,134.466746341,123.22225535,113.902948598,106.431101504,102.751597171,99.8462112892,95.4886699467,92.7983899346
NIC,0.845286739649,0.821521797067,0.796276959298,0.754085165054,0.692574776156,0.631564234736,0.556934414439,0.475779718559,0.399592289709,0.30877684526,0.241201754812,0.191887574252,0.15614122868,0.128743201885,0.108043920895,0.091756203613,0.0802547344569,0.0726047194103,0.0682989010487,0.0646955538396,0.0629633521689,0.0616551394659,0.0610243840601,0.0608713097754,0.0608500081131,0.0617552987132,0.0616237959629
NPL,3.49643413596,3.42166447808,3.28910669101,3.24647759843,3.17680978667,3.12141661325,3.06694196652,3.06028992988,3.05884643759,3.05351350448,3.05595184094,3.03174703479,3.0173296464,2.97081779623,2.91380210752,2.92348890559,2.86553802744,2.78386301743,2.7065791665,2.63328451943,2.52190581363,2.46284114093,2.34727452364,2.3001409614,2.25154995334,2.21238925774,2.19692295911
OMN,0.0332768356876,0.0351976036179,0.0343146104598,0.0346211045003,0.0329932806648,0.0322225924291,0.0312298889629,0.0305861731706,0.0298202084619,0.0288139287835,0.0281048135626,0.0276540691282,0.0270502325222,0.026580707525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWID_WRL,11.9919743508,12.3040848177,12.4627221838,12.7437947858,12.9516065251,13.1947569778,13.4241227049,13.598440316,13.9620493012,14.2715053283,14.4170812695,14.8548152113,15.0382522693,15.3083654374,15.1440375004,14.8932975538,14.6729979924,14.3998683729,14.0972232817,13.3833266431,12.7306214194,11.9703805489,11.1884796507,10.8217231195,10.5427564509,10.234016515,10.2035514262
PAK,3.83940674493,3.82713892009,3.92579355511,3.87698631642,4.01951093294,4.10953646198,4.02708842166,4.10778425399,4.29795996555,4.1902315954,4.15899234635,4.121982405,4.05327160964,3.98996570245,3.92115285604,3.88214608484,3.87097983346,3.85911741671,3.87242160054,3.92066560382,3.98624930538,3.90294185988,3.80272694495,3.64694798486,3.58527053965,3.54432341524,3.50344484048
PAN,0.0144266941088,0.0144594742742,0.0143948593657,0.0143835932442,0.0142556784848,0.0142563901067,0.0142821276454,0.0145206983229,0.0146133625106,0.0147682095054,0.0148274440661,0.015040613168,0.0152445601054,0.0153609453836,0.0150692763288,0.0147469001821,0.0144015248517,0.0141468915932,0.0139553006886,0.013679197526,0.0132983505111,0.0131559248457,0.0129354319061,0.0124702395755,0.0123154344075,0.0119738248866,0.0118096191801
PER,0.168593551547,0.165698966347,0.164777177275,0.166616937644,0.165442297517,0.159425813038,0.15266975133,0.141824968329,0.128881186217,0.107138584509,0.0880186012677,0.0732691035891,0.0627013500794,0.0552623651914,0.0494813257383,0.0448995060086,0.0412233587134,0.0386613741606,0.0367317908791,0.0355153071728,0.0345808665125,0.0335473504631,0.0323990919937,0.0312642783298,0.0303789574185,0.0296183765915,0.0295028977364
PHL,1.74170485615,1.59616708194,1.39369795465,1.25665281408,1.06520762754,0.911262483815,0.747717171606,0.63077086311,0.539737373349,0.480262604207,0.436878515172,0.406687850206,0.381408293285,0.362243197748,0.340355779986,0.319217607723,0.298099650099,0.27926115177,0.264142169991,0.250847607927,0.237452767323,0.229026280115,0.221697387831,0.218763709049,0.217287753405,0.22225965542,0.222605830923
PNG,16.2161866199,18.7678396875,17.2610627885,15.1937189109,14.4641248435,13.3825055384,13.867451499,14.1417276532,15.1400070937,41.0906278486,73.4408409133,70.6922136331,62.3822294539,66.6349757315,65.3498492708,56.919681604,52.8807238291,37.6427388079,27.8339592029,23.1270657189,18.5478854349,15.7027057609,15.367429989,17.1088619482,13.7083407411,12.5502166304,12.6135319487
PRI,0.0118944543474,0.0118407849282,0.0118930683842,0.0119236780242,0.0119798390966,0.0120403372918,0.0119720109596,0.0117689264791,0.0116859677962,0.0116085437317,0.0115015944295,0.0114538083542,0.0113030986949,0.0112268849359,0.0112391039004,0.0112864928152,0.0112698197113,0.0112366875267,0.0112911881545,0.011289123353,0.0112309736116,0.0112381840899,0.0111231651416,0.0110087194913,0.0108679783873,0.0107758279936,0.0106936178706
PRK,0.0378880670855,0.0355214843298,0.0333351483179,0.0312106116023,0.0295575848423,0.0281048176382,0.0268750261958,0.025761546989,0.0246655719345,0.0236351007704,0.0226387993172,0.0215845325492,0.0203402759689,0.0190765728544,0.0179681809895,0.0168388516583,0.0157526620375,0.0149599338415,0.0142394025578,0.0134948141104,0.0128166942508,0.0121480282632,0.0114814636545,0.0109011517628,0.0103365777082,0.00976568323856,0.00924054523611
PRY,0.0284247020401,0.0275265917272,0.0267650304461,0.0254496113951,0.0240947031073,0.0226122473329,0.0213070814234,0.0200082587386,0.0188340478377,0.0177803651861,0.0168179118369,0.0158890546251,0.0150500762849,0.014302004964,0.013625115284,0.0129543970311,0.0123062989065,0.0117004650555,0.0111429538577,0.0107115173054,0.0101757818851,0.00960033872278,0.00908487048601,0.00857488249873,0.00806339404302,0.0075003602017,0.00696310942793
RWA,84.2519545365,86.9295490702,89.2703962291,90.3441449111,92.6530168556,94.8840119257,97.3526186415,99.5934319832,96.913573528,97.3600535172,93.5359834477,90.8951639368,82.9149238871,66.8519746023,41.0442863938,26.1763833891,17.6697655295,15.3479921929,17.0762392189,19.2622655243,21.5056214075,22.214026134,22.2624983353,21.7921235288,21.7048265612,21.3096321405,20.7081387638
SAU,0.0689886252039,0.0715699170914,0.0693569578082,0.0691948906948,0.0698654045996,0.0705638439429,0.0726253438466,0.0731976204896,0.0726649436826,0.0709768918462,0.0696662046899,0.069148811755,0.0692078681333,0.070243080905,0.0713319306704,0.0703305839497,0.0704493505959,0.0692327499026,0.0688506019158,0.0680600732514,0.0640221899743,0.0632864994688,0.0606053337655,0.0581982204288,0.0573188813789,0.056317532403,0.0554789457027
SDN,10.8868609992,11.4079596133,11.4363341675,11.7016807148,11.95602875,12.1879090481,12.6798739427,12.938564771,13.5249431847,14.0907061858,14.8026669961,14.7618262911,14.2588595596,13.9328213257,14.085282681,14.9197483842,11.2992971573,9.89198872368,8.55940298843,7.90209813956,7.3487141885,6.97135099333,7.16029389504,7.54159138382,7.75320313912,7.79937656739,7.67663505301
SEN,86.2366239488,87.7351039026,86.8945960638,86.7043774251,87.5549226483,86.3428404729,86.7786009445,85.3918583134,85.7321298115,85.5643793507,86.9848953094,89.6807073046,88.7937191311,85.984275494,72.1328961342,58.3921668866,49.973158213,45.17725457,45.4394856881,44.4093039353,41.4688474494,36.5158921302,31.0269512099,26.9178179507,26.9043565691,25.0292063111,24.1872983674
SLB,77.0138858911,77.12031176,77.0398830058,76.8525243952,73.478303628,77.6310010878,72.8556015618,54.6951706455,54.6300845878,44.0338329142,73.3854558849,74.5654771791,74.2436526631,72.0496182252,71.3316446351,67.4659602869,53.0021674397,32.9682383755,13.5464698316,8.33291400323,7.58307676546,5.87672901022,5.41250446806,4.93505935413,4.84167309613,4.60237148863,4.57534944443
SLE,153.430546316,156.341082475,158.86055444,163.504418905,169.557761062,176.456610157,182.832338279,190.215615626,197.601204755,204.270435743,207.808763094,215.368304003,224.397284786,228.210095076,229.228881455,225.557218154,217.833737104,214.626601889,211.158648569,194.789507456,174.054530337,159.637340879,145.859236429,134.483767825,127.036858233,122.750397743,118.919916611
SLV,0.0501861562129,0.0458986929297,0.0421834119456,0.0391993167406,0.0364583145955,0.0332555385536,0.0303337822267,0.0276074448499,0.0253488365658,0.0233378314298,0.0213774268872,0.0196983313779,0.0183200681269,0.0174157371296,0.016820720337,0.0161641051351,0.0153487158137,0.0144071176571,0.0133304483947,0.012577602274,0.0117853889488,0.0109048658646,0.0100276211756,0.00926937878964,0.00862787635126,0.00803880513074,0.00747397927025
SOM,40.1431537065,40.3637271976,40.4684181384,40.5163699796,41.1227988901,42.5070375845,42.0473286125,42.3273249324,43.0587165938,42.9232687735,41.2105602193,43.8268986854,46.2354851451,47.0028143071,46.42039733,49.0932079521,46.5218284056,30.9668415963,19.598039708,12.7510832856,10.9706728272,11.5017688044,18.652865774,28.1874697535,27.7692365872,26.6752142703,25.8938023589
SSD,32.8349351336,32.9608916916,32.5500900015,32.8738358256,33.5988150103,35.1393166689,36.6226855721,37.1059439259,38.794167621,40.1501136778,41.7057169763,43.594199646,43.6104602824,40.9911591355,40.7312090081,40.7938627384,39.7949417753,37.603669528,34.3467386537,30.1701575379,27.2372398026,24.7324403036,23.6579701535,22.2838598039,23.3909436274,22.8871707889,22.0487104029
STP,0.049753977622,0.0577066857451,0.0662079964118,0.0805590168962,0.103630788334,3.04187447444,16.3545148584,8.68757463039,14.4895026389,13.0792860003,13.0761830742,19.4614254299,19.3998276241,14.6023009096,20.1847235047,1.80983891574,0.202115188502,0.134709140406,0.14164507971,0.144788183443,0.132054389602,0.164121584928,0.183518151992,0.189658134266,0.0720450093605,0.0724845129684,0.0719643581877
SUR,1.29855609184,1.47495372168,1.54333023066,1.59424681818,1.67468456037,1.73808168396,1.78441005635,1.85286011008,1.93136618162,2.16683830827,2.05530899043,1.78823391843,1.53412582585,1.39188602009,1.20051211189,1.08186743561,0.904869666353,0.794565475741,0.718066351971,0.635446497982,0.566919871086,0.510101516254,0.459797801319,0.428188088005,0.405193286729,0.392304337044,0.377881820117
SWZ,0.0136712445597,0.0140395422135,0.0147159396212,0.0152259492403,0.0163633792528,0.0187973505172,0.0226267575734,0.0270413896165,0.0316213652457,0.0392477817072,0.0238997301168,0.0211287921095,0.0173658474054,0.0144336018554,0.0133719463698,0.014617250935,0.024565218009,0.0189968767217,0.0144972119004,0.0217382821445,0.0296539004144,0.0319833328418,0.0221875406516,0.0184611196528,0.0185874471048,0.0187663726001,0.018826534744
SYR,0.0121045005631,0.0123213005755,0.0119364699446,0.0120875885932,0.0120541978407,0.0122561111006,0.0121829389952,0.0121479390492,0.0121915619277,0.0121665662614,0.0120483334278,0.0119117116036,0.0117361858356,0.0115809586391,0.011394584473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCD,42.0448554435,42.4724469628,42.7709036286,43.8329774077,44.4914131103,45.2861770232,46.1511694069,46.7449937067,48.3745206246,49.7533778407,49.646158124,46.5081155548,46.0620325394,47.2985357278,47.0532299282,47.5775821223,51.2062396061,45.9877933658,43.8683773351,42.6315979662,39.0712135638,36.0090995039,34.8990110529,34.1457936717,33.6747536284,35.7889881765,34.6380161807
TGO,95.5353134286,94.3063927283,91.7148325971,90.8975539927,88.7720724483,87.43305822,86.3540423431,85.6315935227,86.6684654149,86.2661621421,87.5379353812,88.7534399627,96.8035932408,106.319184525,111.344797035,117.006372591,118.334811267,122.522703686,121.193671305,117.114448204,112.719779929,109.010838834,105.918099852,102.142839266,99.4166244634,97.5608173424,94.1009249207
THA,1.19420490106,1.19269618615,1.16232728536,1.18356997197,1.18116327797,1.18130121869,1.18352449589,1.09962198374,1.02382351628,0.800921726802,0.61390452265,0.456286982205,0.361416015934,0.285588090914,0.228452829232,0.185748663574,0.150306244197,0.122605532059,0.106090461135,0.0901200677312,0.0794167392968,0.0702965460826,0.0645883453887,0.0609815607922,0.0573160000333,0.0565052664521,0.0582669532748
TJK,0.0516956183616,0.0562612057956,0.0624670370382,0.0703253444619,0.0850084423836,0.101431262891,0.119653142577,0.139659032099,0.152787717824,0.149081306897,0.135964203429,0.119510050733,0.0995013246614,0.0852021334756,0.0733634929177,0.0656733248513,0.0604861139752,0.0570541714314,0.0551482230127,0.0533910786198,0.052432210161,0.0514287547588,0.0506857994319,0.0500153992915,0.0502389826017,0.0497774205731,0.0496362890398
TKM,0.0510344801945,0.0490452126499,0.0472373760671,0.0456479682578,0.04379769677,0.0420024173776,0.0402905868602,0.0383621514361,0.0364292342675,0.0344967800139,0.0322446154279,0.0300903511985,0.0280172724144,0.026076888291,0.0241434964731,0.0222350071871,0.0204435729132,0.0187567111229,0.0172711654934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLS,0.411128236276,0.40066109422,0.399094398816,0.392441969463,0.393569890998,0.379841740445,0.397439970559,0.401742354166,0.399480200867,0.386858105276,0.386760779205,0.439983508557,0.603115420165,0.511131524061,1.90308403021,1.35812643965,1.09740113833,0.878995110964,0.935372876925,0.650986428859,0.511999929351,0.326960539765,0.26252999753,0.251963204344,0.249244526735,0.258479180998,0.253325088659
TUR,0.0401204173922,0.0384591391226,0.0354163041121,0.0332374038108,0.0315430381543,0.0294965475497,0.026806170395,0.0246976224484,0.0226061452159,0.0219377438605,0.0182117840237,0.016240142889,0.0144487453495,0.0138686329783,0.0122073932397,0.0112232953873,0.0102143410391,0.00899515087685,0.00805842307769,0.0066931974671,0.00606988840414,0.00563883625636,0.00519311482547,0.00506859219739,0.0047598758437,0.00445755291478,0.00409045904935
TZA,88.2408666756,88.2675389701,86.7023599518,86.2780403682,86.9679683857,88.4365551257,90.7418147573,92.6118425933,96.0873488093,98.013786656,99.0343474831,98.9314914062,95.0300651812,81.2788810183,67.1007695628,60.8633217154,50.1153786985,38.4345697013,32.9993175137,35.683071535,38.7543836667,32.4818778589,26.0677364545,25.330095628,26.8529715832,27.1461106731,26.3695449019
UGA,202.993349234,205.39171302,201.330893431,200.555565583,198.295668204,195.041204785,192.120694556,186.622575427,186.183922623,184.627930181,183.377948812,178.41328536,173.145265501,171.100671461,168.758143254,159.015628211,144.499019174,136.518061676,126.473486746,113.619411299,105.840047211,90.4747612441,69.8183889841,54.1610037147,48.3200062788,50.6721873828,49.2329409124
UZB,0.0407641450017,0.0390724866244,0.0378523156209,0.036749462905,0.0355939202076,0.0340076734124,0.032061312206,0.0299158695321,0.0278402738727,0.0257185384233,0.0238840885313,0.0221619596564,0.0206649238221,0.0191650764652,0.0178730570635,0.0167931075313,0.0157501750687,0.0147108558759,0.0136812684697,0.0127166139544,0.0117679595356,0.0108800894486,0.0100555354464,0.0,0.0,0.0,0.0
VEN,0.161500969047,0.166289624015,0.169355406571,0.169767267866,0.17113134066,0.166216614476,0.158098414075,0.146447568728,0.139075686441,0.125222446339,0.115704555078,0.107034515445,0.099044184697,0.0942441725913,0.0852189346695,0.0789481904477,0.0766005121758,0.0740866508229,0.0720915616555,0.0695039704884,0.0662847411314,0.0660173186425,0.0668592280481,0.0649652684058,0.06602163333,0.0663742233038,0.0661694981903
VIR,0.0137460726116,0.0137897572666,0.013813708047,0.0138510049836,0.0139139414128,0.0138519190502,0.0138323339747,0.0138040778681,0.0137005172876,0.0136294389201,0.0135369292222,0.0134138005231,0.013332805242,0.0132438088554,0.0131598973286,0.01306735561,0.0130301544196,0.0129944333492,0.0129567495003,0.013016346172,0.0130077221261,0.0129673131213,0.0130266810107,0.0130365949491,0.013071948822,0.0131126713487,0.013106839933
VNM,1.753327889,1.69315180528,1.68148812895,1.65832421651,1.65219157412,1.61226778032,1.63131087435,1.61621101136,1.5480470415,1.53662576146,1.5128758956,1.49077351103,1.49401706467,1.47873323989,1.44968726254,1.42878489703,1.40481491683,1.35970748338,1.36080621464,1.34488956147,1.33213168764,1.31195147886,1.29494296867,1.28597669676,1.26065585633,1.24853449234,1.23140532068
VUT,51.9255160511,41.7158317288,30.3712140548,22.1226323607,17.2025578826,16.2721441369,17.3176883616,22.5021179393,17.6541618664,12.3294954434,10.335232458,10.3202771419,10.858319125,11.7592420486,10.5159547608,8.73869430273,7.07578889762,6.07801191626,5.29328185242,5.06650485987,4.60212541099,4.253152163,4.09998131618,3.93141324544,3.59470491408,3.53341420321,3.50927400447
YEM,0.0448435851738,0.0442876454236,0.0448882995396,0.0436242082606,0.045884001595,0.046014263174,0.0457576671307,0.0461402907982,0.0566391466773,0.0473637889197,0.0451163506611,0.0440774145161,0.043685850299,0.0415974276068,0.0401526886463,0.0389835855932,0.0379722795256,0.0374242182496,0.0363190052432,0.035677768198,0.0355327643942,0.0349147290749,0.0336799317708,0.0337166418788,0.0339167474302,0.033254442274,0.0327919167505
ZAF,0.616830632912,0.627013955733,0.634429243279,0.623636599753,0.638053274722,0.639609940047,0.648904284023,0.667509919947,0.684208109006,0.690152512471,0.708926279889,0.667148428739,0.628784811951,0.588221151674,0.541179562034,0.49544145886,0.456818447908,0.409399239682,0.373378423299,0.346855108344,0.324822336192,0.308893886587,0.297093568092,0.292918240271,0.295979673305,0.303542763457,0.31412555754
ZMB,62.7035838731,65.6981572221,66.8923965157,67.4531557992,67.6139799796,67.8873065881,67.3631353363,66.5521974065,67.8187198446,69.0420747232,69.6287128905,73.5394482175,72.2832500002,68.4746351979,59.8304615074,44.5032098429,35.5931844334,33.9945717789,26.3479119246,26.4778224982,26.9297333874,23.4457868527,25.1700495469,31.8418148591,32.3427449192,30.2736985613,29.4732104704
ZWE,5.3184807721,4.8296496592,4.88152966581,4.89475302884,4.79199649234,5.00181408636,5.06454663489,5.19508555118,5.28998335777,6.10169546095,6.48517709919,7.22213297584,8.56844511439,9.75405025238,10.9855271672,10.9636178586,11.4715388821,10.9779915663,10.9235611371,10.0560817253,10.3443707077,10.2148498002,9.75172682655,9.41993904025,9.48745341697,9.44004553333,9.50730912939
